Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BABA,BABA,BABA,BABA,BABA,BABA
Date,,,,,,
2014-11-24,108.18925476074219,113.91999816894531,113.93000030517578,111.55000305175781,112.0,20646000
2014-11-25,107.76189422607422,113.47000122070312,115.16999816894531,112.33000183105469,114.94000244140625,23485000
2014-11-26,107.00213623046875,112.66999816894531,113.73999786376953,112.33000183105469,113.33000183105469,11794700
2014-11-28,106.0239486694336,111.63999938964844,113.2300033569336,111.11000061035156,113.13999938964844,8077800
2014-12-01,100.65816497802734,105.98999786376953,110.05000305175781,103.89600372314453,110.0199966430664,38464200
2014-12-02,104.36198425292969,109.88999938964844,110.0,106.61000061035156,107.3499984741211,18785000
2014-12-03,105.07425689697266,110.63999938964844,111.68000030517578,108.7979965209961,110.4000015258789,16221100
2014-12-04,103.67820739746094,109.16999816894531,110.5,108.91000366210938,110.0999984741211,10779300
2014-12-05,102.47209930419922,107.9000015258789,110.3499984741211,107.76000213623047,109.5999984741211,12148100
2014-12-08,99.78445434570312,105.06999969482422,107.4000015258789,104.20999908447266,105.97000122070312,19217300
2014-12-09,102.0732192993164,107.4800033569336,107.94999694824219,101.19999694824219,102.2699966430664,24866800
2014-12-10,98.6543197631836,103.87999725341797,107.37999725341797,103.51000213623047,107.08999633789062,18466700
2014-12-11,99.68949127197266,104.97000122070312,106.83999633789062,104.29000091552734,104.44000244140625,15684300
2014-12-12,99.82244110107422,105.11000061035156,107.44999694824219,104.17900085449219,104.69999694824219,14537600
2014-12-15,99.43305969238281,104.69999694824219,107.7699966430664,103.69999694824219,106.38999938964844,16521800
2014-12-16,100.44923400878906,105.7699966430664,107.68000030517578,103.69999694824219,103.75,21700600
2014-12-17,103.5357437133789,109.0199966430664,109.19000244140625,106.27999877929688,107.11000061035156,17311100
2014-12-18,103.75418090820312,109.25,111.19999694824219,108.26000213623047,110.58000183105469,22788100
2014-12-19,105.08374786376953,110.6500015258789,110.6500015258789,108.04000091552734,109.93000030517578,14857800
2014-12-22,103.2983169555664,108.7699966430664,110.9800033569336,108.52999877929688,110.62999725341797,13041200
2014-12-23,100.2118148803711,105.5199966430664,108.47000122070312,103.87999725341797,108.30000305175781,19096300
2014-12-24,100.62017822265625,105.94999694824219,107.20999908447266,105.5999984741211,105.68000030517578,5870400
2014-12-26,100.62017822265625,105.94999694824219,106.94000244140625,105.5,105.98999786376953,6529100
2014-12-29,100.648681640625,105.9800033569336,107.66000366210938,105.63999938964844,105.94999694824219,8068600
2014-12-30,100.43024444580078,105.75,106.70999908447266,105.12999725341797,105.63999938964844,10205700
2014-12-31,98.71129608154297,103.94000244140625,106.47000122070312,103.69000244140625,106.45999908447266,10221600
2015-01-02,98.38839721679688,103.5999984741211,104.72000122070312,102.5199966430664,104.23999786376953,12303400
2015-01-05,95.91919708251953,101.0,103.0199966430664,99.9000015258789,102.76000213623047,18337000
2015-01-06,98.12248229980469,103.31999969482422,103.8499984741211,100.11000061035156,101.25,15720400
2015-01-07,96.99234771728516,102.12999725341797,104.73999786376953,102.02999877929688,104.58999633789062,11052200
2015-01-08,99.7464599609375,105.02999877929688,105.33999633789062,102.68000030517578,102.94999694824219,12942100
2015-01-09,97.83757781982422,103.0199966430664,105.30000305175781,102.88999938964844,105.23999786376953,10222200
2015-01-12,96.50801086425781,101.62000274658203,103.36000061035156,101.20999908447266,103.19999694824219,7997200
2015-01-13,95.70076751708984,100.7699966430664,102.8499984741211,100.01000213623047,102.58999633789062,11294400
2015-01-14,94.57063293457031,99.58000183105469,100.18000030517578,98.05999755859375,99.27999877929688,17808000
2015-01-15,91.46512603759766,96.30999755859375,100.13999938964844,96.0199966430664,99.66999816894531,18260100
2015-01-16,92.01594543457031,96.88999938964844,97.80000305175781,95.5199966430664,96.08999633789062,13327900
2015-01-20,95.00749206542969,100.04000091552734,100.20999908447266,97.58999633789062,98.30000305175781,12105600
2015-01-21,98.093994140625,103.29000091552734,103.86000061035156,100.31999969482422,100.75,15186900
2015-01-22,98.76828002929688,104.0,104.91999816894531,103.0999984741211,104.5999984741211,11433000
2015-01-23,97.92304992675781,103.11000061035156,105.19999694824219,103.0199966430664,104.0199966430664,9873800
2015-01-26,98.75878143310547,103.98999786376953,105.12999725341797,103.33000183105469,104.4000015258789,10664900
2015-01-27,97.76161193847656,102.94000244140625,103.56999969482422,100.58000183105469,102.88999938964844,15659900
2015-01-28,93.49747467041016,98.44999694824219,101.48999786376953,97.79000091552734,100.30000305175781,42144700
2015-01-29,85.2921142578125,89.80999755859375,90.73999786376953,87.36000061035156,90.52999877929688,76561400
2015-01-30,84.59883880615234,89.08000183105469,92.0,88.11000061035156,89.5999984741211,36806900
2015-02-02,85.59600830078125,90.12999725341797,91.66000366210938,88.61000061035156,91.12999725341797,18865300
2015-02-03,86.05186462402344,90.61000061035156,91.6500015258789,89.9000015258789,91.6500015258789,13512300
2015-02-04,85.47254943847656,90.0,91.87999725341797,89.4800033569336,90.98999786376953,14643600
2015-02-05,82.62346649169922,87.0,89.83999633789062,86.0999984741211,89.58000183105469,28926200
2015-02-06,81.369873046875,85.68000030517578,87.4000015258789,85.41999816894531,87.11000061035156,17632100
2015-02-09,81.67377471923828,86.0,86.75,85.47000122070312,85.83000183105469,12109500
2015-02-10,82.8703842163086,87.26000213623047,87.47000122070312,86.5199966430664,87.01000213623047,12043300
2015-02-11,81.67377471923828,86.0,87.69999694824219,85.81999969482422,87.58000183105469,12391900
2015-02-12,82.71842956542969,87.0999984741211,88.30000305175781,85.55000305175781,85.5999984741211,15177800
2015-02-13,84.57034301757812,89.05000305175781,89.30000305175781,87.6500015258789,88.19999694824219,14665200
2015-02-17,82.48101806640625,86.8499984741211,88.98999786376953,86.69999694824219,88.77999877929688,15191700
2015-02-18,82.37654113769531,86.73999786376953,87.43000030517578,86.5,87.0999984741211,7422300
2015-02-19,82.51899719238281,86.88999938964844,87.87000274658203,86.70999908447266,86.80999755859375,7604100
2015-02-20,82.28157806396484,86.63999938964844,87.29000091552734,86.37999725341797,87.25,7821700
2015-02-23,81.1704330444336,85.47000122070312,86.68000030517578,85.25,86.51000213623047,9367900
2015-02-24,80.42967224121094,84.69000244140625,85.52999877929688,83.87999725341797,85.52999877929688,15846400
2015-02-25,81.85420989990234,86.19000244140625,86.83000183105469,84.36000061035156,84.37999725341797,13645700
2015-02-26,81.0754623413086,85.37000274658203,87.16000366210938,85.19999694824219,86.91999816894531,8763300
2015-02-27,80.83804321289062,85.12000274658203,86.55999755859375,85.0,85.94999694824219,8377200
2015-03-02,79.77438354492188,84.0,85.0199966430664,83.75,85.0,11213400
2015-03-03,77.47611999511719,81.58000183105469,83.25,80.02999877929688,82.94999694824219,39246100
2015-03-04,81.18942260742188,85.48999786376953,85.82599639892578,80.16999816894531,80.2699966430664,36607200
2015-03-05,81.76874542236328,86.0999984741211,86.2699966430664,84.01000213623047,85.75,18514800
2015-03-06,80.15425872802734,84.4000015258789,86.0,84.05000305175781,85.73999786376953,10673700
2015-03-09,78.37833404541016,82.52999877929688,84.3499984741211,81.4800033569336,84.3499984741211,17616500
2015-03-10,78.79619598388672,82.97000122070312,83.1500015258789,80.6500015258789,81.08999633789062,13817000
2015-03-11,77.86549377441406,81.98999786376953,83.37999725341797,81.19000244140625,83.0,12768700
2015-03-12,77.79901123046875,81.91999816894531,82.9000015258789,81.52999877929688,82.0999984741211,11232000
2015-03-13,77.74202728271484,81.86000061035156,81.91999816894531,80.7699966430664,81.80000305175781,12663300
2015-03-16,79.77438354492188,84.0,85.19999694824219,81.94000244140625,82.01000213623047,16905700
2015-03-17,80.24922180175781,84.5,85.0999984741211,83.51000213623047,84.01000213623047,17639000
2015-03-18,80.33470153808594,84.58999633789062,85.94999694824219,83.30000305175781,83.87000274658203,35663000
2015-03-19,81.42684936523438,85.73999786376953,87.04000091552734,85.0,85.11000061035156,30454700
2015-03-20,80.91400909423828,85.19999694824219,86.80000305175781,85.08999633789062,86.33000183105469,21181500
2015-03-23,80.01180267333984,84.25,85.52999877929688,84.20999908447266,85.25,11184000
2015-03-24,79.42298889160156,83.62999725341797,84.5,82.38999938964844,84.3499984741211,14545100
2015-03-25,79.53694915771484,83.75,84.4800033569336,82.66999816894531,83.94000244140625,13507200
2015-03-26,79.93582916259766,84.16999816894531,84.99500274658203,82.95999908447266,83.19999694824219,12208000
2015-03-27,80.32520294189453,84.58000183105469,85.1500015258789,83.33999633789062,84.77999877929688,9703800
2015-03-30,79.67941284179688,83.9000015258789,85.1500015258789,83.75,85.02999877929688,10020500
2015-03-31,79.0526123046875,83.23999786376953,84.44999694824219,83.19999694824219,83.63999938964844,11812900
2015-04-01,78.21688079833984,82.36000061035156,83.72000122070312,82.18000030517578,83.37000274658203,14896400
2015-04-02,78.14089965820312,82.27999877929688,83.0,81.25,82.87999725341797,19868200
2015-04-06,77.70404052734375,81.81999969482422,82.58999633789062,81.61399841308594,82.05000305175781,12810500
2015-04-07,78.07442474365234,82.20999908447266,82.94999694824219,81.87999725341797,81.94000244140625,9443000
2015-04-08,81.09445190429688,85.38999938964844,85.54000091552734,83.06600189208984,83.30000305175781,26161500
2015-04-09,81.80672454833984,86.13999938964844,87.69000244140625,85.19999694824219,87.02999877929688,27800400
2015-04-10,80.32520294189453,84.58000183105469,86.69000244140625,84.1500015258789,86.68000030517578,18300300
2015-04-13,80.04029083251953,84.27999877929688,85.70999908447266,83.81999969482422,85.16000366210938,15797100
2015-04-14,80.72406768798828,85.0,85.12999725341797,83.52999877929688,84.62999725341797,11819000
2015-04-15,80.41067504882812,84.66999816894531,85.36000061035156,84.16000366210938,85.08000183105469,12225800
2015-04-16,79.83135986328125,84.05999755859375,85.4000015258789,83.88999938964844,85.1500015258789,12048600
2015-04-17,77.78002166748047,81.9000015258789,83.25,81.61000061035156,83.08000183105469,22791800
2015-04-20,78.0649185180664,82.19999694824219,82.69000244140625,81.5199966430664,82.25,13471000
2015-04-21,78.27385711669922,82.41999816894531,82.91999816894531,82.13999938964844,82.86000061035156,10056000
2015-04-22,77.92247772216797,82.05000305175781,82.83999633789062,81.5199966430664,82.77999877929688,13316900
2015-04-23,78.14089965820312,82.27999877929688,82.75,81.62000274658203,81.87999725341797,11483300
2015-04-24,80.31571197509766,84.56999969482422,84.98999786376953,82.80000305175781,82.87999725341797,21058400
2015-04-27,80.62910461425781,84.9000015258789,86.2699966430664,84.6500015258789,85.52999877929688,17434200
2015-04-28,80.800048828125,85.08000183105469,85.56999969482422,83.81999969482422,85.54000091552734,11110500
2015-04-29,78.30235290527344,82.44999694824219,84.4000015258789,81.63999938964844,84.05999755859375,21098000
2015-04-30,77.2007064819336,81.29000091552734,82.6500015258789,80.44000244140625,82.22000122070312,14209700
2015-05-01,77.08674621582031,81.16999816894531,82.25,80.11000061035156,81.02999877929688,17910500
2015-05-04,76.5359115600586,80.58999633789062,81.55999755859375,80.12000274658203,81.16999816894531,21551500
2015-05-05,75.53874206542969,79.54000091552734,80.9000015258789,77.7699966430664,80.44000244140625,32661900
2015-05-06,75.97560119628906,80.0,80.8499984741211,79.51000213623047,79.6500015258789,24953500
2015-05-07,81.67377471923828,86.0,89.29000091552734,84.91000366210938,88.83000183105469,69448800
2015-05-08,82.6804428100586,87.05999755859375,88.2699966430664,86.88999938964844,87.81999969482422,30140600
2015-05-11,82.35755157470703,86.72000122070312,87.66999816894531,86.05999755859375,86.69999694824219,19776900
2015-05-12,82.40503692626953,86.7699966430664,87.5,86.13999938964844,87.05000305175781,16077800
2015-05-13,83.1268081665039,87.52999877929688,88.47000122070312,87.0,87.08000183105469,19015900
2015-05-14,83.95304107666016,88.4000015258789,88.4800033569336,87.52999877929688,87.73999786376953,12087900
2015-05-15,84.01002502441406,88.45999908447266,88.95999908447266,88.05000305175781,88.51000213623047,13424600
2015-05-18,82.72793579101562,87.11000061035156,87.93000030517578,86.61000061035156,87.61000061035156,13490200
2015-05-19,83.77259063720703,88.20999908447266,88.80000305175781,86.47000122070312,86.98999786376953,20727700
2015-05-20,86.1373291015625,90.69999694824219,90.80000305175781,87.30000305175781,88.13999938964844,29812300
2015-05-21,89.1573715209961,93.87999725341797,94.7699966430664,90.91999816894531,91.3499984741211,40729400
2015-05-22,88.57804870605469,93.2699966430664,95.05999755859375,93.19000244140625,94.27999877929688,22183300
2015-05-26,87.86577606201172,92.5199966430664,93.91999816894531,91.55000305175781,93.6500015258789,15674900
2015-05-27,87.94175720214844,92.5999984741211,92.98999786376953,91.5999984741211,92.22000122070312,9519300
2015-05-28,86.37476348876953,90.94999694824219,91.93000030517578,90.58000183105469,91.69000244140625,14213000
2015-05-29,84.8267593383789,89.31999969482422,91.5,89.31999969482422,91.3499984741211,13893200
2015-06-01,86.21331024169922,90.77999877929688,90.98999786376953,89.48999786376953,90.08999633789062,9905900
2015-06-02,85.95690155029297,90.51000213623047,91.54000091552734,90.19000244140625,90.55000305175781,9865300
2015-06-03,86.22280883789062,90.79000091552734,91.04000091552734,89.9000015258789,90.51000213623047,9428000
2015-06-04,86.03287506103516,90.58999633789062,91.41000366210938,90.2699966430664,90.70999908447266,8689000
2015-06-05,86.14683532714844,90.70999908447266,91.5999984741211,90.45999908447266,90.45999908447266,11353900
2015-06-08,83.84857177734375,88.29000091552734,91.5999984741211,88.24299621582031,90.6500015258789,15603000
2015-06-09,83.1742935180664,87.58000183105469,88.18000030517578,86.12000274658203,88.04000091552734,16081800
2015-06-10,84.42789459228516,88.9000015258789,88.98999786376953,87.19999694824219,87.69999694824219,12551300
2015-06-11,82.82290649414062,87.20999908447266,89.4800033569336,87.0999984741211,89.02999877929688,13716200
2015-06-12,82.27207946777344,86.62999725341797,87.79000091552734,86.4800033569336,87.41999816894531,9977100
2015-06-15,81.78773498535156,86.12000274658203,87.16999816894531,86.05000305175781,86.30000305175781,10230400
2015-06-16,81.75923919677734,86.08999633789062,86.69999694824219,85.61000061035156,86.00299835205078,10974200
2015-06-17,82.43353271484375,86.80000305175781,87.80000305175781,86.4800033569336,86.58000183105469,10241500
2015-06-18,82.38604736328125,86.75,87.58999633789062,86.31999969482422,86.97000122070312,11737200
2015-06-19,81.42684936523438,85.73999786376953,86.5999984741211,85.16999816894531,86.51000213623047,10317000
2015-06-22,81.369873046875,85.68000030517578,86.4000015258789,85.58000183105469,86.06999969482422,7154200
2015-06-23,80.800048828125,85.08000183105469,86.33999633789062,84.83000183105469,85.9800033569336,11411300
2015-06-24,80.88552856445312,85.16999816894531,85.80999755859375,84.8499984741211,85.16300201416016,9434300
2015-06-25,80.9520034790039,85.23999786376953,85.5999984741211,84.9000015258789,85.47000122070312,8949800
2015-06-26,79.09060668945312,83.27999877929688,84.6500015258789,82.81999969482422,84.62999725341797,12668600
2015-06-29,76.99177551269531,81.06999969482422,83.27999877929688,80.80000305175781,83.27999877929688,15199800
2015-06-30,78.13140869140625,82.2699966430664,83.69000244140625,81.95999908447266,82.58000183105469,12551400
2015-07-01,78.31185150146484,82.45999908447266,83.0,81.98999786376953,82.5999984741211,5950000
2015-07-02,77.94146728515625,82.06999969482422,82.31999969482422,81.77999877929688,82.12000274658203,6760200
2015-07-06,76.19403076171875,80.2300033569336,81.5,80.12000274658203,80.55999755859375,11864200
2015-07-07,75.61471557617188,79.62000274658203,79.79000091552734,76.20999908447266,79.44999694824219,34221700
2015-07-08,74.01923370361328,77.94000244140625,78.79000091552734,76.22000122070312,76.58000183105469,22714900
2015-07-09,75.06388854980469,79.04000091552734,81.19000244140625,79.04000091552734,80.93000030517578,19778700
2015-07-10,76.2605209350586,80.30000305175781,81.19999694824219,79.83999633789062,81.12999725341797,11224500
2015-07-13,77.74202728271484,81.86000061035156,82.19999694824219,80.69999694824219,80.91999816894531,10350500
2015-07-14,77.40013885498047,81.5,82.0199966430664,81.12999725341797,81.58000183105469,7519300
2015-07-15,76.66887664794922,80.7300033569336,81.5,80.20999908447266,80.9000015258789,9514200
2015-07-16,77.42863464355469,81.52999877929688,82.0,80.9000015258789,81.38999938964844,8604500
2015-07-17,79.16657257080078,83.36000061035156,83.69999694824219,81.58000183105469,81.98999786376953,14505400
2015-07-20,78.51128387451172,82.66999816894531,83.68000030517578,82.05000305175781,83.55999755859375,8126100
2015-07-21,78.38783264160156,82.54000091552734,83.25,82.22000122070312,83.11000061035156,5750700
2015-07-22,79.91683959960938,84.1500015258789,84.75,82.0,82.16000366210938,11209200
2015-07-23,79.66040802001953,83.87999725341797,84.97000122070312,83.25,84.66000366210938,7452300
2015-07-24,78.84368133544922,83.0199966430664,85.37999725341797,82.6500015258789,85.16999816894531,8759900
2015-07-27,77.30517578125,81.4000015258789,81.69999694824219,79.68000030517578,80.8499984741211,12185700
2015-07-28,76.50743103027344,80.55999755859375,80.80000305175781,79.25,80.66999816894531,12122800
2015-07-29,76.22252655029297,80.26000213623047,81.36900329589844,80.01000213623047,80.9800033569336,7177100
2015-07-30,75.93761444091797,79.95999908447266,80.63999938964844,79.44999694824219,80.11000061035156,6934700
2015-07-31,74.39910125732422,78.33999633789062,79.90499877929688,78.19999694824219,79.8499984741211,12687000
2015-08-03,74.06671142578125,77.98999786376953,78.5,77.11000061035156,78.19999694824219,9277000
2015-08-04,74.90245056152344,78.87000274658203,79.35399627685547,77.80000305175781,78.06999969482422,8501200
2015-08-05,75.80465698242188,79.81999969482422,80.41999816894531,79.4800033569336,79.58999633789062,7502600
2015-08-06,74.9879150390625,78.95999908447266,80.75,78.63999938964844,79.8499984741211,9297800
2015-08-07,74.85496520996094,78.81999969482422,80.19999694824219,78.66000366210938,79.6500015258789,8738800
2015-08-10,76.42195892333984,80.47000122070312,80.98999786376953,79.5,79.86000061035156,11276700
2015-08-11,73.44940948486328,77.33999633789062,80.0,76.1500015258789,79.48100280761719,22976600
2015-08-12,69.6886215209961,73.37999725341797,73.8499984741211,71.02999877929688,72.31999969482422,41093200
2015-08-13,71.33158874511719,75.11000061035156,76.7300033569336,73.66000366210938,74.0,23230700
2015-08-14,70.99919891357422,74.76000213623047,75.48999786376953,74.45999908447266,74.52999877929688,12367300
2015-08-17,71.4075698852539,75.19000244140625,75.23999786376953,74.16000366210938,74.8499984741211,12677400
2015-08-18,70.16345977783203,73.87999725341797,75.12999725341797,73.7300033569336,74.05000305175781,11155100
2015-08-19,69.44170379638672,73.12000274658203,73.55999755859375,72.80999755859375,73.1500015258789,18179400
2015-08-20,66.78255462646484,70.31999969482422,72.77999877929688,70.02999877929688,71.9800033569336,20995600
2015-08-21,64.75019836425781,68.18000030517578,70.66000366210938,68.18000030517578,69.31999969482422,29128600
2015-08-24,62.489933013916016,65.80000305175781,65.80000305175781,58.0,58.15999984741211,31376400
2015-08-25,65.1205825805664,68.56999969482422,70.33000183105469,67.48999786376953,68.83999633789062,29948400
2015-08-26,65.20606994628906,68.66000366210938,69.44999694824219,65.75,68.94999694824219,26389200
2015-08-27,67.2763900756836,70.83999633789062,71.58999633789062,70.0199966430664,70.83999633789062,18123800
2015-08-28,66.54512786865234,70.06999969482422,70.5,69.04499816894531,69.68000030517578,10604600
2015-08-31,62.79384231567383,66.12000274658203,69.30000305175781,66.0199966430664,69.18000030517578,18479900
2015-09-01,61.568729400634766,64.83000183105469,66.83999633789062,64.05000305175781,64.37999725341797,23460900
2015-09-02,62.243011474609375,65.54000091552734,66.0,64.97100067138672,65.69000244140625,13376300
2015-09-03,63.126224517822266,66.47000122070312,66.88999938964844,65.41000366210938,65.82099914550781,15803200
2015-09-04,60.69500732421875,63.90999984741211,65.56999969482422,63.34000015258789,65.40499877929688,18186400
2015-09-08,57.845924377441406,60.90999984741211,66.80999755859375,60.25,65.77999877929688,50328400
2015-09-09,60.8184700012207,64.04000091552734,64.66999816894531,62.529998779296875,62.72999954223633,33147900
2015-09-10,60.61903381347656,63.83000183105469,64.25,63.34000015258789,63.52000045776367,13281600
2015-09-11,61.3787841796875,64.62999725341797,64.79000091552734,62.70000076293945,63.369998931884766,17747000
2015-09-14,59.450904846191406,62.599998474121094,63.2599983215332,61.47999954223633,62.54999923706055,26763300
2015-09-15,61.58771514892578,64.8499984741211,65.36000061035156,61.11000061035156,61.45000076293945,29035000
2015-09-16,63.84800338745117,67.2300033569336,68.08000183105469,65.26000213623047,65.61000061035156,25801000
2015-09-17,62.67987060546875,66.0,66.6500015258789,65.5999984741211,66.41000366210938,16594600
2015-09-18,62.442447662353516,65.75,65.75,64.01000213623047,65.4000015258789,20127300
2015-09-21,60.685516357421875,63.900001525878906,66.4000015258789,62.959999084472656,65.37999725341797,22355100
2015-09-22,58.7861213684082,61.900001525878906,63.27000045776367,61.58000183105469,62.939998626708984,14897900
2015-09-23,56.9817008972168,60.0,62.29999923706055,59.68000030517578,61.959999084472656,22684600
2015-09-24,56.905723571777344,59.91999816894531,60.34000015258789,58.209999084472656,59.41999816894531,20645700
2015-09-25,56.25992965698242,59.2400016784668,60.84000015258789,58.91999816894531,60.630001068115234,17009100
2015-09-28,54.502994537353516,57.38999938964844,60.119998931884766,57.314998626708984,58.810001373291016,20661600
2015-09-29,54.9113655090332,57.81999969482422,58.650001525878906,57.20000076293945,57.29999923706055,16771000
2015-09-30,56.00351333618164,58.970001220703125,60.08000183105469,58.349998474121094,58.869998931884766,16767100
2015-10-01,55.90854263305664,58.869998931884766,59.83000183105469,58.22999954223633,59.5,8147700
2015-10-02,60.02072525024414,63.20000076293945,63.2400016784668,58.20000076293945,58.36000061035156,22356300
2015-10-05,60.7140007019043,63.93000030517578,64.7750015258789,62.20000076293945,63.470001220703125,13583500
2015-10-06,60.70450210571289,63.91999816894531,64.7300033569336,63.279998779296875,63.720001220703125,9620900
2015-10-07,62.9457893371582,66.27999877929688,66.66000366210938,64.37999725341797,64.83999633789062,15770100
2015-10-08,64.29434967041016,67.69999694824219,68.41000366210938,65.95999908447266,66.04000091552734,18667500
2015-10-09,65.25354766845703,68.70999908447266,69.44999694824219,67.30999755859375,67.69999694824219,14762900
2015-10-12,66.76355743408203,70.30000305175781,70.47000122070312,69.0,69.63999938964844,15549100
2015-10-13,66.17474365234375,69.68000030517578,70.31999969482422,68.37999725341797,69.48999786376953,13052800
2015-10-14,65.09209442138672,68.54000091552734,69.69999694824219,67.42500305175781,69.5,12286100
2015-10-15,68.16910552978516,71.77999877929688,72.44000244140625,69.26000213623047,69.33999633789062,18203000
2015-10-16,68.36853790283203,71.98999786376953,73.63999938964844,71.20999908447266,72.5,15953500
2015-10-19,68.99534606933594,72.6500015258789,73.0,71.52200317382812,71.80000305175781,10886900
2015-10-20,68.17860412597656,71.79000091552734,73.0,71.55000305175781,72.98999786376953,11093400
2015-10-21,65.98480987548828,69.4800033569336,71.79000091552734,68.88999938964844,71.79000091552734,16800200
2015-10-22,67.4188461303711,70.98999786376953,71.62999725341797,70.06999969482422,70.16000366210938,10811400
2015-10-23,71.8159408569336,75.62000274658203,75.76000213623047,72.83999633789062,73.9800033569336,22510800
2015-10-26,72.50921630859375,76.3499984741211,77.41999816894531,75.12999725341797,75.44000244140625,24819700
2015-10-27,75.44377136230469,79.44000244140625,82.79000091552734,76.3499984741211,76.3499984741211,50815800
2015-10-28,78.20738220214844,82.3499984741211,82.54499816894531,79.19999694824219,79.4800033569336,25027100
