Price,Adj Close,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT,WMT
Date,,,,,,
1997-06-12,3.320998430252075,5.2708330154418945,5.2916669845581055,5.2291669845581055,5.25,21855000
1997-06-13,3.3603789806365967,5.3333330154418945,5.3541669845581055,5.2916669845581055,5.2916669845581055,22464600
1997-06-16,3.452265977859497,5.4791669845581055,5.5,5.3541669845581055,5.3541669845581055,21532800
1997-06-17,3.5047690868377686,5.5625,5.5833330154418945,5.5,5.5208330154418945,26005200
1997-06-18,3.4724647998809814,5.5,5.5208330154418945,5.4791669845581055,5.5,14110200
1997-06-19,3.4724647998809814,5.5,5.5208330154418945,5.4791669845581055,5.5,15261600
1997-06-20,3.551384687423706,5.625,5.625,5.5,5.5208330154418945,35556000
1997-06-23,3.4330031871795654,5.4375,5.625,5.4375,5.5833330154418945,13963800
1997-06-24,3.5316543579101562,5.59375,5.6041669845581055,5.4166669845581055,5.4375,17321400
1997-06-25,3.4395806789398193,5.4479169845581055,5.6354169845581055,5.375,5.59375,27047400
1997-06-26,3.4724647998809814,5.5,5.6041669845581055,5.4479169845581055,5.4791669845581055,18154800
1997-06-27,3.4395806789398193,5.4479169845581055,5.5520830154418945,5.4479169845581055,5.5416669845581055,15361200
1997-06-30,3.5579614639282227,5.6354169845581055,5.65625,5.4583330154418945,5.5208330154418945,25435800
1997-07-01,3.5711112022399902,5.65625,5.6770830154418945,5.6041669845581055,5.65625,21846000
1997-07-02,3.630305051803589,5.75,5.75,5.6041669845581055,5.6666669845581055,14128800
1997-07-03,3.728954553604126,5.90625,5.9270830154418945,5.8020830154418945,5.8020830154418945,19414200
1997-07-07,3.7026467323303223,5.8645830154418945,6.0,5.8333330154418945,5.9479169845581055,25570800
1997-07-08,3.682918071746826,5.8333330154418945,5.8541669845581055,5.8020830154418945,5.84375,13532400
1997-07-09,3.538231134414673,5.6041669845581055,5.8645830154418945,5.53125,5.84375,26415600
1997-07-10,3.689495086669922,5.84375,5.9166669845581055,5.6666669845581055,5.6666669845581055,32110800
1997-07-11,3.728954553604126,5.90625,5.9166669845581055,5.84375,5.8541669845581055,18299400
1997-07-14,3.7552597522735596,5.9479169845581055,5.9583330154418945,5.8854169845581055,5.9270830154418945,22937400
1997-07-15,3.7618353366851807,5.9583330154418945,5.9583330154418945,5.84375,5.9479169845581055,16710600
1997-07-16,3.7684128284454346,5.96875,6.0,5.9270830154418945,5.9479169845581055,18962400
1997-07-17,3.7355306148529053,5.9166669845581055,5.96875,5.8958330154418945,5.9583330154418945,21539400
1997-07-18,3.682918071746826,5.8333330154418945,6.0104169845581055,5.7708330154418945,5.875,26863200
1997-07-21,3.7618353366851807,5.9583330154418945,5.9583330154418945,5.8020830154418945,5.8125,32889000
1997-07-22,3.8012986183166504,6.0208330154418945,6.03125,5.90625,5.9583330154418945,27510000
1997-07-23,3.84075665473938,6.0833330154418945,6.1875,5.9270830154418945,6.03125,40524600
1997-07-24,3.893369436264038,6.1666669845581055,6.2083330154418945,6.0520830154418945,6.1354169845581055,20040600
1997-07-25,4.038055419921875,6.3958330154418945,6.4583330154418945,6.1979169845581055,6.1979169845581055,30483000
1997-07-28,4.057783603668213,6.4270830154418945,6.5208330154418945,6.375,6.375,23575800
1997-07-29,3.972288131713867,6.2916669845581055,6.4583330154418945,6.25,6.4479169845581055,20443200
1997-07-30,3.9854447841644287,6.3125,6.34375,6.2708330154418945,6.3229169845581055,17839800
1997-07-31,3.9459829330444336,6.25,6.3125,6.25,6.28125,13865400
1997-08-01,3.860485076904297,6.1145830154418945,6.25,6.0416669845581055,6.25,21987000
1997-08-04,3.9854447841644287,6.3125,6.375,6.125,6.125,18178200
1997-08-05,3.959136962890625,6.2708330154418945,6.3229169845581055,6.2291669845581055,6.3125,11643000
1997-08-06,4.038055419921875,6.3958330154418945,6.40625,6.2291669845581055,6.2395830154418945,18650400
1997-08-07,4.005171775817871,6.34375,6.5,6.3229169845581055,6.4270830154418945,20047800
1997-08-08,3.8999452590942383,6.1770830154418945,6.3333330154418945,6.03125,6.2916669845581055,17667000
1997-08-11,3.893369436264038,6.1666669845581055,6.2083330154418945,6.0729169845581055,6.1979169845581055,19091400
1997-08-12,3.781564474105835,5.9895830154418945,6.25,5.9583330154418945,6.1875,22321200
1997-08-13,3.886789321899414,6.15625,6.2083330154418945,5.9583330154418945,6.0833330154418945,28060800
1997-08-14,3.7684128284454346,5.96875,6.1770830154418945,5.84375,6.1770830154418945,20137800
1997-08-15,3.689495086669922,5.84375,5.9895830154418945,5.7916669845581055,5.8333330154418945,33942000
1997-08-18,3.7552597522735596,5.9479169845581055,5.9791669845581055,5.8020830154418945,5.8645830154418945,17344800
1997-08-19,3.7749874591827393,5.9791669845581055,5.9895830154418945,5.8645830154418945,5.96875,16914600
1997-08-20,3.9131033420562744,6.1979169845581055,6.2604169845581055,5.9895830154418945,5.9895830154418945,24403800
1997-08-21,3.860485076904297,6.1145830154418945,6.2291669845581055,6.0729169845581055,6.21875,13376400
1997-08-22,3.8144519329071045,6.0416669845581055,6.0833330154418945,5.8333330154418945,6.0,24195600
1997-08-25,3.8670613765716553,6.125,6.15625,6.0,6.0416669845581055,12160800
1997-08-26,3.794720411300659,6.0104169845581055,6.15625,5.9583330154418945,6.09375,12839400
1997-08-27,3.781564474105835,5.9895830154418945,6.0520830154418945,5.8854169845581055,5.96875,13396800
1997-08-28,3.7421069145202637,5.9270830154418945,6.0416669845581055,5.875,5.9166669845581055,13407000
1997-08-29,3.7355306148529053,5.9166669845581055,5.96875,5.8645830154418945,5.8958330154418945,11932200
1997-09-02,3.965712785720825,6.28125,6.28125,5.9791669845581055,5.9895830154418945,20394000
1997-09-03,3.998594045639038,6.3333330154418945,6.3854169845581055,6.2604169845581055,6.2708330154418945,20193000
1997-09-04,4.005171775817871,6.34375,6.4479169845581055,6.3125,6.3229169845581055,17498400
1997-09-05,3.9788658618927,6.3020830154418945,6.4270830154418945,6.1666669845581055,6.3541669845581055,15177000
1997-09-08,4.031479835510254,6.3854169845581055,6.4166669845581055,6.3229169845581055,6.40625,11523600
1997-09-09,4.0643630027771,6.4375,6.5104169845581055,6.3541669845581055,6.40625,19120800
1997-09-10,3.959136962890625,6.2708330154418945,6.5833330154418945,6.25,6.4166669845581055,22026600
1997-09-11,4.011750221252441,6.3541669845581055,6.3541669845581055,6.1770830154418945,6.25,20769600
1997-09-12,4.0775146484375,6.4583330154418945,6.5,6.1979169845581055,6.3541669845581055,16689600
1997-09-15,4.024900913238525,6.375,6.5104169845581055,6.3645830154418945,6.46875,9663000
1997-09-16,4.024900913238525,6.375,6.5,6.3333330154418945,6.4583330154418945,24564600
1997-09-17,4.0057148933410645,6.3333330154418945,6.4375,6.3333330154418945,6.3854169845581055,17779800
1997-09-18,3.9925386905670166,6.3125,6.46875,6.2916669845581055,6.3645830154418945,16223400
1997-09-19,4.032069206237793,6.375,6.40625,6.25,6.3125,30019800
1997-09-22,4.0485405921936035,6.4010419845581055,6.59375,6.34375,6.375,12264000
1997-09-23,3.9068901538848877,6.1770830154418945,6.375,6.1458330154418945,6.3645830154418945,19618200
1997-09-24,3.867361307144165,6.1145830154418945,6.2395830154418945,6.0833330154418945,6.21875,18080400
1997-09-25,3.788299322128296,5.9895830154418945,6.1666669845581055,5.96875,6.1145830154418945,15482400
1997-09-26,3.821244716644287,6.0416669845581055,6.0729169845581055,6.0104169845581055,6.0104169845581055,15310800
1997-09-29,3.8739500045776367,6.125,6.1458330154418945,6.0416669845581055,6.0520830154418945,12240600
1997-09-30,3.8607735633850098,6.1041669845581055,6.1458330154418945,6.09375,6.1145830154418945,13917000
1997-10-01,3.893711805343628,6.15625,6.1770830154418945,6.125,6.15625,17882400
1997-10-02,3.887125253677368,6.1458330154418945,6.1770830154418945,6.0833330154418945,6.1145830154418945,16223400
1997-10-03,3.9003031253814697,6.1666669845581055,6.2083330154418945,6.09375,6.2083330154418945,17932800
1997-10-06,3.887125253677368,6.1458330154418945,6.1875,6.1145830154418945,6.1666669845581055,12291000
1997-10-07,3.85418701171875,6.09375,6.1458330154418945,6.09375,6.1041669845581055,13536600
1997-10-08,3.788299322128296,5.9895830154418945,6.1145830154418945,5.9166669845581055,6.1145830154418945,20671800
1997-10-09,3.7224175930023193,5.8854169845581055,5.9791669845581055,5.875,5.9166669845581055,18532200
1997-10-10,3.781712532043457,5.9791669845581055,6.0,5.84375,5.8645830154418945,15613800
1997-10-13,3.761948823928833,5.9479169845581055,6.0104169845581055,5.9375,5.9791669845581055,10581000
1997-10-14,3.7948901653289795,6.0,6.0416669845581055,5.9479169845581055,6.0416669845581055,16208400
1997-10-15,3.80806827545166,6.0208330154418945,6.1145830154418945,5.9583330154418945,5.9583330154418945,16516200
1997-10-16,3.761948823928833,5.9479169845581055,6.1458330154418945,5.84375,6.0833330154418945,13794000
1997-10-17,3.656534433364868,5.78125,5.9479169845581055,5.6666669845581055,5.9166669845581055,19186800
1997-10-20,3.7355949878692627,5.90625,5.90625,5.6770830154418945,5.78125,12282600
1997-10-21,3.801478862762451,6.0104169845581055,6.0208330154418945,5.8958330154418945,5.8958330154418945,14499000
1997-10-22,3.7553608417510986,5.9375,6.09375,5.90625,6.0416669845581055,12200400
1997-10-23,3.7026526927948,5.8541669845581055,5.8958330154418945,5.7083330154418945,5.7708330154418945,16088400
1997-10-24,3.590651035308838,5.6770830154418945,5.9375,5.6145830154418945,5.9375,16446000
1997-10-27,3.3930013179779053,5.3645830154418945,5.7916669845581055,5.15625,5.6354169845581055,27325800
1997-10-28,3.643357992172241,5.7604169845581055,5.8333330154418945,5.0416669845581055,5.0625,47699400
1997-10-29,3.6631240844726562,5.7916669845581055,5.9791669845581055,5.71875,5.7604169845581055,22767600
1997-10-30,3.6631240844726562,5.7916669845581055,6.0833330154418945,5.6875,5.6875,25083600
1997-10-31,3.6894772052764893,5.8333330154418945,5.96875,5.7083330154418945,5.90625,13074600
1997-11-03,3.827831268310547,6.0520830154418945,6.1458330154418945,5.9895830154418945,6.1041669845581055,15345600
1997-11-04,3.8344197273254395,6.0625,6.0729169845581055,5.9791669845581055,6.03125,11614200
1997-11-05,3.801478862762451,6.0104169845581055,6.09375,6.0104169845581055,6.0833330154418945,12796800
1997-11-06,3.887125253677368,6.1458330154418945,6.1666669845581055,6.0104169845581055,6.0104169845581055,17695200
1997-11-07,3.821244716644287,6.0416669845581055,6.0729169845581055,5.9583330154418945,6.0416669845581055,14141400
1997-11-10,3.8607735633850098,6.1041669845581055,6.1770830154418945,6.0833330154418945,6.1041669845581055,13119600
1997-11-11,3.9134793281555176,6.1875,6.2708330154418945,6.1458330154418945,6.1666669845581055,13092600
1997-11-12,3.9991276264190674,6.3229169845581055,6.3854169845581055,6.1354169845581055,6.1458330154418945,31466400
1997-11-13,4.0452470779418945,6.3958330154418945,6.4375,6.3333330154418945,6.375,18806400
1997-11-14,4.163835525512695,6.5833330154418945,6.6041669845581055,6.46875,6.4791669845581055,25867800
1997-11-17,4.196778297424316,6.6354169845581055,6.8125,6.625,6.6666669845581055,31710600
1997-11-18,4.137484550476074,6.5416669845581055,6.6458330154418945,6.5208330154418945,6.6354169845581055,19306200
1997-11-19,4.157249927520752,6.5729169845581055,6.65625,6.4583330154418945,6.5,18450600
1997-11-20,4.20995569229126,6.65625,6.6875,6.6145830154418945,6.625,15306600
1997-11-21,4.216543674468994,6.6666669845581055,6.7083330154418945,6.6145830154418945,6.7083330154418945,17355600
1997-11-24,4.1704254150390625,6.59375,6.6979169845581055,6.5833330154418945,6.625,15547800
1997-11-25,4.1704254150390625,6.59375,6.6979169845581055,6.59375,6.6354169845581055,17560200
1997-11-26,4.203366279602051,6.6458330154418945,6.6770830154418945,6.6354169845581055,6.6458330154418945,9943800
1997-11-28,4.223130702972412,6.6770830154418945,6.7291669845581055,6.6458330154418945,6.7083330154418945,5240400
1997-12-01,4.308780193328857,6.8125,6.8125,6.6666669845581055,6.7083330154418945,15324000
1997-12-02,4.295604228973389,6.7916669845581055,6.8958330154418945,6.7604169845581055,6.8333330154418945,15081600
1997-12-03,4.308780193328857,6.8125,6.84375,6.6458330154418945,6.8125,15705000
1997-12-04,4.328545093536377,6.84375,6.875,6.7604169845581055,6.8541669845581055,14441400
1997-12-05,4.315369606018066,6.8229169845581055,6.8541669845581055,6.7604169845581055,6.7708330154418945,13301400
1997-12-08,4.256073951721191,6.7291669845581055,6.84375,6.6666669845581055,6.84375,9297000
1997-12-09,4.223130702972412,6.6770830154418945,6.7708330154418945,6.6041669845581055,6.75,11281200
1997-12-10,4.242899417877197,6.7083330154418945,6.7291669845581055,6.59375,6.59375,12367200
1997-12-11,4.196778297424316,6.6354169845581055,6.6875,6.5104169845581055,6.6666669845581055,18606000
1997-12-12,4.20995569229126,6.65625,6.75,6.625,6.6666669845581055,17737200
1997-12-15,4.3351335525512695,6.8541669845581055,6.875,6.6770830154418945,6.6875,20283600
1997-12-16,4.295604228973389,6.7916669845581055,6.9895830154418945,6.71875,6.9479169845581055,21420600
1997-12-17,4.230189800262451,6.6770830154418945,6.8541669845581055,6.65625,6.8541669845581055,13684800
1997-12-18,4.177396297454834,6.59375,6.6875,6.5625,6.6875,18285600
1997-12-19,4.078407287597656,6.4375,6.5520830154418945,6.3541669845581055,6.53125,29989800
1997-12-22,4.025611400604248,6.3541669845581055,6.5,6.3333330154418945,6.40625,10917600
1997-12-23,3.9266231060028076,6.1979169845581055,6.3958330154418945,6.1666669845581055,6.3958330154418945,12177600
1997-12-24,3.9266231060028076,6.1979169845581055,6.3541669845581055,6.125,6.3541669845581055,9490800
1997-12-26,3.966217041015625,6.2604169845581055,6.2916669845581055,6.1875,6.1875,4600200
1997-12-29,4.00581169128418,6.3229169845581055,6.4166669845581055,6.3125,6.3333330154418945,7992600
1997-12-30,4.183996677398682,6.6041669845581055,6.65625,6.4166669845581055,6.4166669845581055,13989000
1997-12-31,4.164198398590088,6.5729169845581055,6.6041669845581055,6.4895830154418945,6.5729169845581055,11481000
1998-01-02,4.15759801864624,6.5625,6.6145830154418945,6.46875,6.5729169845581055,10029000
1998-01-05,4.197194576263428,6.625,6.6458330154418945,6.5,6.6354169845581055,13686000
1998-01-06,4.223591327667236,6.6666669845581055,6.6770830154418945,6.5208330154418945,6.5208330154418945,20187000
1998-01-07,4.210392475128174,6.6458330154418945,6.6770830154418945,6.5625,6.625,15806400
1998-01-08,4.150999069213867,6.5520830154418945,6.6979169845581055,6.5104169845581055,6.6666669845581055,14599200
1998-01-09,4.032212257385254,6.3645830154418945,6.5729169845581055,6.34375,6.5625,18346200
1998-01-12,4.170795440673828,6.5833330154418945,6.625,6.2604169845581055,6.2604169845581055,26112000
1998-01-13,4.170795440673828,6.5833330154418945,6.625,6.4270830154418945,6.6145830154418945,16555200
1998-01-14,4.190594673156738,6.6145830154418945,6.6354169845581055,6.5208330154418945,6.6145830154418945,19523400
1998-01-15,4.2169928550720215,6.65625,6.65625,6.53125,6.625,13317600
1998-01-16,4.236793518066406,6.6875,6.7395830154418945,6.6666669845581055,6.6979169845581055,22188600
1998-01-20,4.408371448516846,6.9583330154418945,6.9895830154418945,6.59375,6.59375,23048400
1998-01-21,4.2961835861206055,6.78125,6.8854169845581055,6.6666669845581055,6.84375,18490200
1998-01-22,4.223591327667236,6.6666669845581055,6.7291669845581055,6.5625,6.6875,17223600
1998-01-23,4.170795440673828,6.5833330154418945,6.6979169845581055,6.4583330154418945,6.6875,14755200
1998-01-26,4.085003852844238,6.4479169845581055,6.6145830154418945,6.3541669845581055,6.5729169845581055,13105800
1998-01-27,4.150999069213867,6.5520830154418945,6.6770830154418945,6.4791669845581055,6.5,17550000
1998-01-28,4.289585590362549,6.7708330154418945,6.7708330154418945,6.5833330154418945,6.5833330154418945,18174000
1998-01-29,4.24338960647583,6.6979169845581055,6.9166669845581055,6.6770830154418945,6.7708330154418945,15057600
1998-01-30,4.203793048858643,6.6354169845581055,6.78125,6.625,6.7083330154418945,11774400
1998-02-02,4.309384346008301,6.8020830154418945,6.84375,6.6979169845581055,6.8229169845581055,17711400
1998-02-03,4.4347710609436035,7.0,7.0625,6.75,6.7708330154418945,26511600
1998-02-04,4.540360450744629,7.1666669845581055,7.2291669845581055,6.9479169845581055,6.96875,24554400
1998-02-05,4.520561695098877,7.1354169845581055,7.3125,7.0625,7.25,27098400
1998-02-06,4.546959400177002,7.1770830154418945,7.1979169845581055,7.1145830154418945,7.1770830154418945,12664800
1998-02-09,4.487565517425537,7.0833330154418945,7.1979169845581055,7.0625,7.1979169845581055,13878000
